Period AUD CNY BRL GBP USD
2007-10-15 1.5685 10.7099 2.561 0.69695 1.4226
2007-10-12 1.572 10.6475 2.5658 0.6985 1.4173
2007-10-11 1.5721 10.6573 2.5379 0.697 1.4199
2007-10-10 1.5757 10.6258 2.5547 0.6926 1.4146
2007-10-09 1.569 10.5516 2.5597 0.69185 1.4037
2007-10-08 1.568 10.5755 2.5522 0.69125 1.4089
2007-10-05 1.5846 10.6106 2.565 0.69285 1.4136
2007-10-04 1.5943 10.5904 2.5841 0.69355 1.4109
2007-10-03 1.596 10.6549 2.5977 0.6956 1.4195
2007-10-02 1.5972 10.6324 2.5766 0.6938 1.4165
2007-10-01 1.6022 10.6827 2.6151 0.69735 1.4232
2007-09-28 1.6073 10.6429 2.615 0.6968 1.4179
2007-09-27 1.6079 10.656 2.5958 0.6993 1.418
2007-09-26 1.6153 10.6164 2.6161 0.7005 1.4127
2007-09-25 1.6339 10.5953 2.6474 0.70035 1.4106
2007-09-24 1.6249 10.5997 2.6198 0.6969 1.4113
2007-09-21 1.6324 10.5418 2.6158 0.6973 1.4049
2007-09-20 1.6248 10.5428 2.6072 0.6988 1.403
2007-09-19 1.6407 10.5001 2.5883 0.69865 1.3975
2007-09-18 1.6594 10.4319 2.6514 0.6952 1.3867
2007-09-17 1.653 10.4393 2.6454 0.6943 1.3877
2007-09-14 1.6499 10.4172 2.651 0.68915 1.386
2007-09-13 1.6565 10.4373 2.6441 0.68525 1.3897
2007-09-12 1.6613 10.4437 2.6776 0.6837 1.3885
2007-09-11 1.6715 10.4001 2.6652 0.6802 1.3824
2007-09-10 1.6757 10.3758 2.6899 0.67945 1.3795
2007-09-07 1.6564 10.3261 2.6677 0.6773 1.3696
2007-09-06 1.6571 10.3042 2.6853 0.6773 1.3669
2007-09-05 1.6553 10.2585 2.6618 0.676 1.3588
2007-09-04 1.6466 10.2525 2.6773 0.6752 1.358
2007-09-03 1.6592 10.2844 2.6879 0.67575 1.3632
2007-08-31 1.6692 10.3404 2.6841 0.67795 1.3705
2007-08-30 1.6677 10.2633 2.696 0.678 1.361
2007-08-29 1.6713 10.2896 2.7186 0.6772 1.3631
2007-08-28 1.6552 10.3252 2.6905 0.6789 1.3664
2007-08-27 1.6425 10.326 2.6491 0.6777 1.3658
2007-08-24 1.6581 10.3019 2.7069 0.67885 1.3615
2007-08-23 1.6554 10.2986 2.6963 0.6765 1.3574
2007-08-22 1.6752 10.2547 2.7266 0.67865 1.3493
2007-08-21 1.682 10.2534 2.7208 0.68105 1.3508
2007-08-20 1.6791 10.2244 2.6991 0.6789 1.3476
2007-08-17 1.7213 10.2184 2.7736 0.6792 1.3454
2007-08-16 1.7072 10.1932 2.8262 0.6756 1.3405
2007-08-15 1.6381 10.2226 2.705 0.6775 1.3476
2007-08-14 1.6184 10.2965 2.6678 0.6788 1.3591
2007-08-13 1.6183 10.3495 2.6405 0.67775 1.3651
2007-08-10 1.6219 10.3385 2.6722 0.67685 1.365
2007-08-09 1.6058 10.3854 2.6348 0.67705 1.3729
2007-08-08 1.6039 10.4487 2.6058 0.67795 1.3794
2007-08-07 1.6141 10.4425 2.6182 0.68055 1.3794
2007-08-06 1.613 10.4478 2.6238 0.68015 1.3818
2007-08-03 1.5985 10.3636 2.5595 0.6733 1.3694
2007-08-02 1.596 10.3461 2.586 0.67325 1.3664
2007-08-01 1.6049 10.3434 2.5891 0.6746 1.3663
2007-07-31 1.5951 10.3795 2.5471 0.674 1.3707
2007-07-30 1.6121 10.3363 2.5471 0.6753 1.3659
2007-07-27 1.5839 10.3233 2.6307 0.672 1.3651
2007-07-26 1.5561 10.3814 2.5825 0.6708 1.3722
2007-07-25 1.5536 10.3871 2.5695 0.66905 1.3743
2007-07-24 1.5631 10.4612 2.5469 0.6707 1.3833
2007-07-23 1.5645 10.4514 2.5584 0.67155 1.3821
2007-07-20 1.5676 10.4544 2.57 0.6722 1.3803
2007-07-19 1.5722 10.4523 2.5599 0.67455 1.382
2007-07-18 1.5702 10.4224 2.5707 0.672 1.3779
2007-07-17 1.5755 10.4149 2.5724 0.6732 1.3771
2007-07-16 1.5774 10.4292 2.5667 0.67655 1.3781
2007-07-13 1.5879 10.4323 2.5732 0.67795 1.3782
2007-07-12 1.5967 10.4338 2.589 0.6783 1.3788
2007-07-11 1.5963 10.4015 2.603 0.67695 1.3753
2007-07-10 1.5876 10.3602 2.5928 0.67735 1.3666
2007-07-09 1.5832 10.354 2.5861 0.6763 1.3621
2007-07-06 1.5875 10.3343 2.5925 0.67635 1.3596
2007-07-05 1.5854 10.3642 2.5992 0.6756 1.364
2007-07-04 1.5875 10.3425 2.5987 0.67535 1.3618
2007-07-03 1.5902 10.3291 2.5959 0.6751 1.3601
2007-07-02 1.5859 10.3333 2.6138 0.67565 1.3588
2007-06-29 1.5885 10.2816 2.5962 0.674 1.3505
2007-06-28 1.5918 10.2553 2.5978 0.67215 1.3467
2007-06-27 1.5965 10.2381 2.6414 0.67295 1.3438
2007-06-26 1.5849 10.251 2.6168 0.67315 1.346
2007-06-25 1.585 10.2565 2.6055 0.6735 1.3461
2007-06-22 1.5847 10.243 2.5695 0.67305 1.3441
2007-06-21 1.5819 10.2069 2.5773 0.6721 1.3397
2007-06-20 1.5851 10.2287 2.5482 0.6737 1.3427
2007-06-19 1.5876 10.2097 2.5602 0.67465 1.3403
2007-06-18 1.5931 10.229 2.5357 0.6763 1.3404
2007-06-15 1.5922 10.1525 2.5522 0.67595 1.3314
2007-06-14 1.5937 10.1682 2.5712 0.67605 1.3304
2007-06-13 1.5829 10.146 2.6085 0.6745 1.3287
2007-06-12 1.5845 10.2004 2.5961 0.676 1.3345
2007-06-11 1.5849 10.2342 2.6201 0.6784 1.3355
2007-06-08 1.587 10.2187 2.6428 0.67885 1.3349
2007-06-07 1.5926 10.3028 2.6391 0.679 1.347
2007-06-06 1.6053 10.3183 2.6427 0.6783 1.3513
2007-06-05 1.6122 10.3401 2.6027 0.6783 1.3532
2007-06-04 1.6177 10.3153 2.5656 0.67795 1.3482
2007-06-01 1.6214 10.2749 2.5717 0.67925 1.3436
2007-05-31 1.6269 10.287 2.5948 0.68005 1.3453
2007-05-30 1.639 10.2624 2.6305 0.6795 1.342
2007-05-29 1.6473 10.334 2.6087 0.6798 1.3509
2007-05-28 1.6413 10.2848 2.6219 0.67853 1.3453
2007-05-25 1.6399 10.286 2.6471 0.6775 1.3441
2007-05-24 1.6351 10.2903 2.6477 0.6767 1.3448
2007-05-23 1.6336 10.3239 2.614 0.6794 1.349
2007-05-22 1.6363 10.2986 2.5994 0.68175 1.3454
2007-05-21 1.6408 10.3079 2.6324 0.68265 1.3444
2007-05-18 1.6401 10.335 2.6541 0.6839 1.3477
2007-05-17 1.6421 10.3677 2.6519 0.68385 1.3516
2007-05-16 1.636 10.4275 2.6631 0.68485 1.3574
2007-05-15 1.6279 10.4064 2.7119 0.68485 1.3538
2007-05-14 1.6276 10.406 2.7289 0.68435 1.3549
2007-05-11 1.624 10.3527 2.7372 0.6813 1.3486
2007-05-10 1.6258 10.4071 2.7293 0.6807 1.3527
2007-05-09 1.6331 10.4132 2.7466 0.67985 1.3535
2007-05-08 1.6355 10.4342 2.7405 0.6803 1.3558
2007-05-07 1.6483 10.4889 2.7461 0.6823 1.3615
2007-05-04 1.6562 10.4473 2.7631 0.6828 1.3561
2007-05-03 1.6496 10.4873 2.7405 0.6828 1.3613
2007-05-02 1.645 10.4681 2.7623 0.6821 1.3588
2007-04-30 1.6427 10.4812 2.7668 0.6827 1.3605
2007-04-27 1.6423 10.5235 2.7728 0.68225 1.3643
2007-04-26 1.6409 10.5047 2.757 0.68215 1.3596
2007-04-25 1.6405 10.5317 2.7714 0.681 1.3649
2007-04-24 1.6424 10.4936 2.7564 0.6793 1.3582
2007-04-23 1.6277 10.4722 2.7574 0.678 1.3557
2007-04-20 1.629 10.501 2.7522 0.6793 1.3606
2007-04-19 1.6336 10.4952 2.7699 0.6793 1.3601
2007-04-18 1.6291 10.4839 2.7641 0.6773 1.3577
2007-04-17 1.6215 10.4722 2.7593 0.6763 1.3549
2007-04-16 1.6249 10.4784 2.7506 0.68055 1.355
2007-04-13 1.6249 10.449 2.7394 0.6809 1.3532
2007-04-12 1.6304 10.4046 2.7346 0.6807 1.3467
2007-04-11 1.6263 10.3654 2.7237 0.6788 1.3418
2007-04-10 1.6283 10.385 2.7114 0.6803 1.3426
2007-04-05 1.6351 10.3297 2.7203 0.6797 1.3373
2007-04-04 1.6413 10.3244 2.723 0.67665 1.3352
2007-04-03 1.6409 10.3277 2.7367 0.6761 1.3358
2007-04-02 1.6371 10.3373 2.7335 0.6761 1.3366
2007-03-30 1.6484 10.2951 2.7151 0.6798 1.3318
2007-03-29 1.6506 10.3171 2.7497 0.6793 1.3352
2007-03-28 1.6532 10.3173 2.7595 0.6795 1.3348
2007-03-27 1.649 10.3218 2.7335 0.679 1.3347
2007-03-26 1.6456 10.2647 2.7429 0.67635 1.3265
2007-03-23 1.6519 10.2991 2.759 0.6778 1.3327
2007-03-22 1.6542 10.3158 2.7467 0.67855 1.3351
2007-03-21 1.659 10.2808 2.7565 0.6789 1.3293
2007-03-20 1.662 10.2878 2.757 0.6791 1.3296
2007-03-19 1.6633 10.2912 2.7736 0.68325 1.3303
2007-03-16 1.6757 10.3082 2.7849 0.6842 1.3325
2007-03-15 1.679 10.2422 2.7574 0.68275 1.3226
2007-03-14 1.6838 10.201 2.7792 0.68535 1.3183
2007-03-13 1.6793 10.2347 2.7584 0.6831 1.3218
2007-03-12 1.6833 10.1985 2.7562 0.6822 1.3156
2007-03-09 1.6889 10.1879 2.7683 0.6806 1.3155
2007-03-08 1.689 10.1796 2.765 0.6814 1.3152
2007-03-07 1.6867 10.1665 2.7725 0.6812 1.3135
2007-03-06 1.6951 10.1414 2.7822 0.67965 1.31
2007-03-05 1.6897 10.1393 2.8303 0.6822 1.3083
2007-03-02 1.6806 10.1967 2.8125 0.6768 1.3163
2007-03-01 1.6814 10.2408 2.8148 0.67365 1.3225
2007-02-28 1.6761 10.226 2.7989 0.67365 1.3211
2007-02-27 1.6695 10.242 2.7632 0.6737 1.323
2007-02-26 1.6614 10.2036 2.7381 0.6706 1.316
2007-02-23 1.663 10.1691 2.7342 0.6692 1.3134
2007-02-22 1.661 10.1475 2.7227 0.6719 1.3106
2007-02-21 1.664 10.1776 2.7504 0.6726 1.3145
2007-02-20 1.6709 10.1776 2.748 0.6733 1.3145
2007-02-19 1.6718 10.1676 2.748 0.6751 1.3132
2007-02-16 1.6705 10.1575 2.7412 0.6731 1.3119
2007-02-15 1.6721 10.1884 2.7426 0.67115 1.3137
2007-02-14 1.6734 10.1484 2.7529 0.6693 1.3082
2007-02-13 1.6811 10.1131 2.7274 0.66995 1.3022
2007-02-12 1.6745 10.05 2.7382 0.66565 1.2956
2007-02-09 1.6751 10.0773 2.7342 0.66755 1.3007
2007-02-08 1.6669 10.0659 2.7236 0.6632 1.2991
2007-02-07 1.6695 10.0623 2.6955 0.6585 1.2987
2007-02-06 1.6674 10.0473 2.693 0.6578 1.2955
2007-02-05 1.6683 10.031 2.7312 0.66115 1.2925
2007-02-02 1.6821 10.0983 2.7259 0.66135 1.302
2007-02-01 1.6782 10.1016 2.7322 0.6613 1.302
2007-01-31 1.6786 10.0703 2.7583 0.66325 1.2954
2007-01-30 1.679 10.0857 2.7695 0.6603 1.2972
2007-01-29 1.6728 10.0454 2.7608 0.6602 1.2921
2007-01-26 1.6684 10.0316 2.7552 0.65825 1.2901
2007-01-25 1.6639 10.0846 2.766 0.6585 1.2978
2007-01-24 1.6631 10.1081 2.7749 0.6595 1.3005
2007-01-23 1.6436 10.1426 2.7871 0.6552 1.304
2007-01-22 1.6382 10.0568 2.7595 0.65485 1.2936
2007-01-19 1.6453 10.0734 2.7629 0.6565 1.2958
2007-01-18 1.6423 10.0417 2.7527 0.6565 1.2922
2007-01-17 1.6429 10.0355 2.7612 0.65685 1.2909
2007-01-16 1.6511 10.0904 2.7808 0.6592 1.2953
2007-01-15 1.6503 10.0834 2.7585 0.65845 1.2941
2007-01-12 1.6544 10.0545 2.7805 0.66165 1.2893
2007-01-11 1.6573 10.1209 2.7927 0.6654 1.2984
2007-01-10 1.6664 10.1399 2.803 0.6702 1.2988
2007-01-09 1.6675 10.1605 2.792 0.67025 1.3018
2007-01-08 1.6675 10.1668 2.8139 0.6731 1.3006
2007-01-05 1.6697 10.2117 2.8121 0.6747 1.3084
2007-01-04 1.6681 10.2345 2.8099 0.6739 1.3106
2007-01-03 1.6645 10.3269 2.8259 0.6747 1.3231
2007-01-02 1.6694 10.3574 2.836 0.6735 1.327
2006-12-29 1.6691 10.2793 2.8141 0.6715 1.317
2006-12-28 1.6699 10.2935 2.8175 0.67115 1.3173
2006-12-27 1.6765 10.2923 2.8343 0.67085 1.3159
2006-12-22 1.6792 10.3113 2.8391 0.6715 1.3192
2006-12-21 1.6785 10.3012 2.846 0.6716 1.3178
2006-12-20 1.682 10.3184 2.8341 0.6702 1.3203
2006-12-19 1.6824 10.2911 2.82 0.67125 1.3158
2006-12-18 1.6779 10.2406 2.8101 0.67155 1.3095
2006-12-15 1.6803 10.2587 2.8336 0.6699 1.3106
2006-12-14 1.6848 10.3142 2.8461 0.67155 1.3192
2006-12-13 1.6811 10.3819 2.8422 0.6728 1.3265
2006-12-12 1.685 10.3711 2.8245 0.6746 1.3244
2006-12-11 1.6835 10.3242 2.8397 0.6762 1.3177
2006-12-08 1.6823 10.3878 2.8526 0.6776 1.3276
2006-12-07 1.6827 10.403 2.8444 0.6761 1.3297
2006-12-06 1.6892 10.3848 2.873 0.6754 1.3274
2006-12-05 1.6946 10.4272 2.8713 0.6743 1.3331
2006-12-04 1.6904 10.4176 2.89 0.6734 1.3309
2006-12-01 1.6778 10.378 2.8613 0.6729 1.3244
2006-11-30 1.6753 10.3401 2.8543 0.67425 1.32
2006-11-29 1.68 10.3036 2.8697 0.6743 1.3157
2006-11-28 1.6861 10.3072 2.8722 0.67625 1.3147
2006-11-27 1.6848 10.2861 2.8373 0.6777 1.3114
2006-11-24 1.6817 10.2695 2.8123 0.6769 1.3078
2006-11-23 1.6725 10.1836 2.793 0.6765 1.2953
2006-11-22 1.6669 10.1345 2.7672 0.6749 1.2886
2006-11-21 1.6646 10.0859 2.7775 0.6748 1.2814
2006-11-20 1.6687 10.111 2.7637 0.6768 1.2841
2006-11-17 1.6706 10.0554 2.7558 0.6776 1.2774
2006-11-16 1.668 10.0787 2.7491 0.6781 1.2804
2006-11-15 1.6733 10.0656 2.7503 0.6784 1.2792
2006-11-14 1.6765 10.0885 2.7681 0.67605 1.2824
2006-11-13 1.6796 10.093 2.7763 0.6737 1.283
2006-11-10 1.6755 10.1169 2.7437 0.6723 1.2864
2006-11-09 1.6689 10.066 2.7391 0.6724 1.2796
2006-11-08 1.6601 10.0497 2.7406 0.67045 1.2776
2006-11-07 1.65 10.0439 2.7232 0.66975 1.2755
2006-11-06 1.6507 10.0106 2.7155 0.6698 1.2702
2006-11-03 1.6527 10.0442 2.7404 0.6688 1.276
2006-11-02 1.6511 10.0521 2.737 0.6691 1.2767
2006-11-01 1.648 10.0428 2.7133 0.66845 1.2757
2006-10-31 1.6509 10.0032 2.7172 0.6685 1.2696
2006-10-30 1.6542 10.0131 2.722 0.668 1.2717
2006-10-27 1.6561 10.0064 2.7176 0.6706 1.2683
2006-10-26 1.66 9.9907 2.6992 0.67155 1.2653
2006-10-25 1.6561 9.9407 2.7101 0.6702 1.258
2006-10-24 1.657 9.9105 2.6805 0.67015 1.2541
2006-10-23 1.6555 9.9181 2.6871 0.6706 1.2556
2006-10-20 1.6607 9.9714 2.7047 0.6693 1.2618
2006-10-19 1.6603 9.936 2.6828 0.6723 1.2561
2006-10-18 1.6618 9.9186 2.6751 0.67005 1.2543
2006-10-17 1.6616 9.9042 2.6731 0.6708 1.2524
2006-10-16 1.6623 9.8991 2.6778 0.6727 1.2515
2006-10-13 1.6689 9.9164 2.6939 0.6744 1.255
2006-10-12 1.6723 9.918 2.7055 0.6753 1.2531
2006-10-11 1.683 9.9277 2.7077 0.67575 1.2543
2006-10-10 1.6853 9.9191 2.7134 0.67475 1.2538
2006-10-09 1.6927 9.9557 2.7284 0.6756 1.2603
2006-10-06 1.6969 10.0098 2.7423 0.6729 1.2664
2006-10-05 1.7019 10.0548 2.7487 0.6761 1.2721
2006-10-04 1.7049 10.0256 2.7555 0.6743 1.2684
2006-10-03 1.7052 10.0675 2.7412 0.6742 1.2737
2006-10-02 1.7042 10.0264 2.7586 0.6779 1.2685
2006-09-29 1.6992 10.0066 2.7348 0.6777 1.266
2006-09-28 1.6959 10.0388 2.7865 0.67715 1.2713
2006-09-27 1.6915 10.0229 2.7655 0.67105 1.2684
2006-09-26 1.6859 10.0424 2.8111 0.6695 1.2695
2006-09-25 1.6987 10.1138 2.8085 0.6712 1.2768
2006-09-22 1.7013 10.1504 2.8505 0.67365 1.2817
2006-09-21 1.6856 10.0872 2.7666 0.6706 1.2731
2006-09-20 1.6844 10.0476 2.7336 0.6731 1.2676
2006-09-19 1.6802 10.0426 2.7249 0.6732 1.2654
2006-09-18 1.6821 10.0646 2.7138 0.6748 1.2665
2006-09-15 1.6853 10.0678 2.7376 0.6739 1.2675
2006-09-14 1.6839 10.1097 2.7511 0.6743 1.2723
2006-09-13 1.6885 10.0764 2.7484 0.67655 1.2677
2006-09-12 1.687 10.0992 2.7743 0.6785 1.2709
2006-09-11 1.6872 10.1122 2.7582 0.6816 1.2713
2006-09-08 1.6777 10.1049 2.7417 0.6793 1.2713
2006-09-07 1.6728 10.1097 2.7482 0.67955 1.2731
2006-09-06 1.6672 10.1631 2.7398 0.6791 1.2793
2006-09-05 1.6647 10.1824 2.7284 0.67495 1.281
2006-09-04 1.668 10.2026 2.7455 0.67475 1.2852
2006-09-01 1.6753 10.1936 2.7539 0.6728 1.2817
2006-08-31 1.681 10.22 2.7428 0.6741 1.2851
2006-08-30 1.679 10.2015 2.7392 0.67405 1.2818
2006-08-29 1.6773 10.198 2.7366 0.6745 1.2808
2006-08-28 1.6895 10.2025 2.7621 0.6755 1.28
2006-08-25 1.6797 10.1794 2.7476 0.6762 1.2762
2006-08-24 1.6794 10.2295 2.7567 0.6774 1.2831
2006-08-23 1.6735 10.211 2.7373 0.6773 1.2812
2006-08-22 1.6804 10.2066 2.7509 0.6784 1.2812
2006-08-21 1.692 10.2908 2.7422 0.6808 1.2919
2006-08-18 1.6879 10.209 2.7555 0.68035 1.2802
2006-08-17 1.6808 10.2628 2.7282 0.6791 1.2879
2006-08-16 1.6733 10.2197 2.7426 0.6762 1.2793
2006-08-15 1.6703 10.1819 2.7508 0.67365 1.2725
2006-08-14 1.6692 10.1477 2.7526 0.67435 1.2718
2006-08-11 1.6638 10.1893 2.7551 0.6738 1.2775
2006-08-10 1.6706 10.2483 2.7961 0.6752 1.2857
2006-08-09 1.6846 10.2738 2.7911 0.6753 1.2879
2006-08-08 1.6894 10.2368 2.8026 0.6738 1.2839
2006-08-07 1.6863 10.24 2.8098 0.674 1.285
2006-08-04 1.6817 10.206 2.7836 0.6759 1.2792
2006-08-03 1.6772 10.1951 2.7998 0.67805 1.2781
2006-08-02 1.6711 10.2017 2.7985 0.68215 1.2798
2006-08-01 1.6754 10.1728 2.7788 0.6837 1.2759
2006-07-31 1.6672 10.1753 2.7756 0.6843 1.2767
2006-07-28 1.6652 10.094 2.7782 0.6825 1.2664
2006-07-27 1.6671 10.1651 2.7911 0.6842 1.2737
2006-07-26 1.6599 10.0541 2.7817 0.68415 1.2587
2006-07-25 1.6727 10.0924 2.7697 0.6833 1.2636
2006-07-24 1.6773 10.0868 2.7636 0.6816 1.2633
2006-07-21 1.6833 10.1309 2.7793 0.6829 1.268
2006-07-20 1.6829 10.104 2.7547 0.683 1.2643
2006-07-19 1.6766 9.9886 2.7345 0.68365 1.2482
2006-07-18 1.6684 10.0268 2.7525 0.6849 1.2531
2006-07-17 1.6753 10.029 2.7794 0.6884 1.2541
2006-07-14 1.6806 10.1272 2.8107 0.6875 1.2666
2006-07-13 1.6827 10.147 2.8081 0.6897 1.2692
2006-07-12 1.688 10.1669 2.7822 0.6915 1.2722
2006-07-11 1.6945 10.1792 2.7844 0.69225 1.2736
2006-07-10 1.7039 10.1899 2.7741 0.69205 1.2752
2006-07-07 1.7095 10.2142 2.7677 0.69445 1.2778
2006-07-06 1.7157 10.1829 2.789 0.694 1.2735
2006-07-05 1.7172 10.228 2.7744 0.6937 1.2794
2006-07-04 1.715 10.2245 2.776 0.69285 1.2791
2006-07-03 1.7214 10.2223 2.7715 0.6933 1.279
2006-06-30 1.7117 10.1648 2.7816 0.6921 1.2713
2006-06-29 1.718 10.0233 2.7762 0.6911 1.2529
2006-06-28 1.7228 10.0554 2.8031 0.69035 1.257
2006-06-27 1.717 10.0525 2.8023 0.6907 1.2567
2006-06-26 1.7157 10.0536 2.7899 0.6901 1.2561
2006-06-23 1.7096 10.0049 2.8083 0.688 1.2502
2006-06-22 1.7112 10.0625 2.8162 0.68735 1.2582
2006-06-21 1.7181 10.1043 2.8437 0.6855 1.2632
2006-06-20 1.7017 10.0413 2.8396 0.6824 1.2546
2006-06-19 1.706 10.0751 2.8292 0.68175 1.2591
2006-06-16 1.7054 10.1178 2.8857 0.6829 1.2651
2006-06-15 1.7078 10.0879 2.8775 0.68225 1.261
2006-06-14 1.7004 10.0568 2.8901 0.68265 1.2563
2006-06-13 1.697 10.0668 2.9272 0.68335 1.2571
2006-06-12 1.6856 10.0778 2.8419 0.6824 1.2572
2006-06-09 1.6902 10.15 2.8457 0.68685 1.2659
2006-06-08 1.71 10.2102 2.8522 0.6903 1.2735
2006-06-07 1.726 10.2527 2.8649 0.6878 1.2789
2006-06-06 1.7253 10.2966 2.8962 0.6887 1.2847
2006-06-05 1.7254 10.3788 2.9238 0.6884 1.2958
2006-06-02 1.7151 10.2794 2.8706 0.68685 1.2815
2006-06-01 1.7081 10.2155 2.9523 0.6847 1.2736
2006-05-31 1.6953 10.3186 2.9386 0.6859 1.2868
2006-05-30 1.6848 10.3077 2.9709 0.6847 1.2839
2006-05-29 1.6812 10.2424 2.8578 0.6855 1.2758
2006-05-26 1.6884 10.2652 2.9172 0.685 1.2797
2006-05-25 1.6862 10.2382 3.0463 0.68315 1.2755
2006-05-24 1.7023 10.3104 2.9982 0.68285 1.2851
2006-05-23 1.6996 10.2954 2.9008 0.6821 1.2841
2006-05-22 1.6991 10.2312 2.876 0.6803 1.2753
2006-05-19 1.6787 10.2328 2.7628 0.6801 1.2767
2006-05-18 1.6739 10.239 2.809 0.67755 1.277
2006-05-17 1.671 10.3133 2.7358 0.6793 1.2882
2006-05-16 1.6822 10.2728 2.7529 0.6811 1.2817
2006-05-15 1.6791 10.2585 2.8015 0.6812 1.2826
2006-05-12 1.6609 10.3418 2.75 0.6808 1.2914
2006-05-11 1.6484 10.1807 2.6448 0.6824 1.2716
2006-05-10 1.6483 10.2293 2.6264 0.6861 1.2779
2006-05-09 1.6515 10.1659 2.6361 0.6835 1.2697
2006-05-08 1.6515 10.2137 2.6248 0.6846 1.2756
2006-05-05 1.6482 10.1713 2.6264 0.6868 1.2688
2006-05-04 1.6393 10.0944 2.6149 0.684 1.2592
2006-05-03 1.6417 10.1184 2.6058 0.6869 1.2622
2006-05-02 1.661 10.1353 2.6392 0.68865 1.2643
2006-04-28 1.6599 10.0503 2.6294 0.6942 1.2537
2006-04-27 1.6546 9.9566 2.6427 0.6958 1.2414
2006-04-26 1.6623 9.9673 2.6503 0.696 1.2425
2006-04-25 1.6636 9.9599 2.6256 0.6944 1.2425
2006-04-24 1.6562 9.9149 2.6148 0.6919 1.2365
2006-04-21 1.6623 9.8779 2.6118 0.69245 1.2315
2006-04-20 1.6594 9.8924 2.6143 0.6924 1.2346
2006-04-19 1.6596 9.8926 2.6035 0.69135 1.2346
2006-04-18 1.66 9.8188 2.6171 0.6915 1.2252
2006-04-13 1.6634 9.7052 2.591 0.6903 1.2094
2006-04-12 1.6582 9.7146 2.5841 0.69165 1.2125
2006-04-11 1.656 9.6973 2.5976 0.6939 1.2105
2006-04-10 1.6616 9.684 2.6069 0.6938 1.2099
2006-04-07 1.6653 9.759 2.5964 0.69645 1.2179
2006-04-06 1.6799 9.8617 2.6372 0.70055 1.2312
2006-04-05 1.6921 9.8238 2.6174 0.7006 1.2262
2006-04-04 1.6951 9.7973 2.6014 0.69835 1.2217
2006-04-03 1.6828 9.6757 2.6147 0.6977 1.2063
2006-03-31 1.6997 9.7038 2.6388 0.6964 1.2104
2006-03-30 1.6962 9.7095 2.6547 0.6946 1.2096
2006-03-29 1.706 9.6432 2.687 0.69185 1.2012
2006-03-28 1.6992 9.6928 2.7005 0.6907 1.2084
2006-03-27 1.6999 9.6495 2.5909 0.6883 1.2025
2006-03-24 1.6894 9.6157 2.6022 0.6908 1.1969
2006-03-23 1.6783 9.6797 2.5806 0.69175 1.2055
2006-03-22 1.6859 9.6921 2.6139 0.6914 1.2069
2006-03-21 1.6903 9.7482 2.6173 0.6942 1.2144
2006-03-20 1.6921 9.7696 2.5885 0.6937 1.2174
2006-03-17 1.6669 9.7828 2.574 0.6945 1.2185
2006-03-16 1.6389 9.6974 2.5619 0.69085 1.2069
2006-03-15 1.6277 9.6675 2.548 0.6892 1.2026
2006-03-14 1.6301 9.6152 2.5631 0.68855 1.1948
2006-03-13 1.6284 9.5976 2.5534 0.69015 1.1922
2006-03-10 1.6217 9.5938 2.5671 0.6862 1.1919
2006-03-09 1.6194 9.5932 2.5776 0.6858 1.192
2006-03-08 1.6227 9.5878 2.5954 0.68605 1.1914
2006-03-07 1.618 9.581 2.5712 0.6858 1.1913
2006-03-06 1.6169 9.6595 2.5478 0.6855 1.2017
2006-03-03 1.6123 9.6617 2.5402 0.685 1.202
2006-03-02 1.5974 9.5838 2.5147 0.6831 1.1921
2006-03-01 1.6047 9.6098 2.5422 0.6806 1.1954
2006-02-28 1.6051 9.5493 2.5381 0.6796 1.1875
2006-02-27 1.6072 9.5314 2.5338 0.68105 1.1852
2006-02-24 1.6062 9.5682 2.5418 0.6803 1.1896
2006-02-23 1.612 9.6242 2.5523 0.68185 1.1957
2006-02-22 1.6162 9.559 2.5747 0.6828 1.1875
2006-02-21 1.6116 9.5825 2.5128 0.6821 1.1906
2006-02-20 1.6108 9.6032 2.5336 0.6848 1.1932
2006-02-17 1.6119 9.5489 2.5067 0.6839 1.1863
2006-02-16 1.609 9.5451 2.518 0.68425 1.1858
2006-02-15 1.6042 9.5805 2.5471 0.6835 1.1904
2006-02-14 1.6139 9.5752 2.5515 0.6858 1.1898
2006-02-13 1.6125 9.5665 2.5826 0.6837 1.1888
2006-02-10 1.614 9.6378 2.5792 0.6839 1.197
2006-02-09 1.6212 9.6444 2.6083 0.6881 1.1972
2006-02-08 1.6195 9.6235 2.6323 0.6861 1.1948
2006-02-07 1.6123 9.6462 2.6123 0.6859 1.1973
2006-02-06 1.6051 9.6519 2.6271 0.6833 1.1981
2006-02-03 1.6037 9.7221 2.6754 0.6791 1.2061
2006-02-02 1.6029 9.7262 2.6666 0.6788 1.2066
2006-02-01 1.6042 9.7471 2.6873 0.6806 1.2092
2006-01-31 1.607 9.7681 2.6727 0.6843 1.2118
2006-01-30 1.6118 9.7391 2.6757 0.68365 1.2082
2006-01-27 1.6188 9.8116 2.6933 0.6846 1.2172
2006-01-26 1.6223 9.8792 2.7542 0.6859 1.2254
2006-01-25 1.6273 9.9127 2.7493 0.6867 1.2294
2006-01-24 1.6363 9.8943 2.7532 0.6878 1.2272
2006-01-23 1.6287 9.9008 2.7815 0.6878 1.2277
2006-01-20 1.6129 9.7326 2.7385 0.68525 1.2068
